"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable properties name"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-06","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",331433,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-07","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",332752,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-08","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",336947,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-09","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",340776,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-10","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",345025,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-11","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",348718,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-12","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",351334,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-13","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",353137,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-14","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",354617,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-15","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",358425,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-16","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",361884,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-17","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",365444,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-18","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",368749,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-19","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",371678,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-20","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",373335,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-21","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",374682,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-22","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",378003,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-23","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",381475,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-24","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",383502,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-25","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",386416,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-26","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",389492,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-27","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",390797,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-28","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",391936,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-29","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",395022,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-04-30","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",398185,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-01","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",401186,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-02","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",403781,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-03","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",406437,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-04","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",407639,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-05","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",408622,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-06","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",411588,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-07","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",414399,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-08","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",416949,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-09","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",419114,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-10","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",421316,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-11","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",422340,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-12","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",423229,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-13","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",425540,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-14","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",428034,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-15","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",430417,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-16","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",432628,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-17","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",434715,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-18","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",435751,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-19","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",436537,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-20","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",439050,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-21","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",441691,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-22","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",444094,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-23","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",446309,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-24","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",448208,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-25","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",449068,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-26","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",449858,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-27","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",452031,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-28","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",454429,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-29","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",456674,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-30","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",459045,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-05-31","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",461057,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-01","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",461931,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-02","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",462791,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-03","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",465199,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-04","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",467706,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-05","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",469388,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-06","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",470842,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-07","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",472531,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-08","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",473404,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-09","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",474414,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-10","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",476792,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-11","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",479515,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-12","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",482019,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-13","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",484235,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-14","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",486272,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-15","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",487401,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-16","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",488228,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-17","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",490696,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-18","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",493693,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-19","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",496004,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-20","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",498499,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-21","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",500800,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-22","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",501825,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-23","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",502586,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-24","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",504717,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-25","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",507109,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-26","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",509141,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-27","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",511142,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-28","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",512735,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-29","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",513474,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-06-30","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",514092,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-01","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",515985,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-02","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",518066,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-03","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",520095,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-04","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",521952,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-05","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",523587,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-06","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",524417,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-07","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",525112,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-08","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",526892,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-09","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",528540,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-10","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",530179,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-11","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",531688,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-12","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",532893,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-13","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",533488,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-14","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",534233,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-15","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",535838,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-16","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",537394,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-17","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",538942,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-18","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",540398,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-19","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",541266,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-20","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",542214,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-21","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",542756,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-22","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",544180,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-23","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",545604,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-24","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",547016,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-25","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",548340,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-26","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",549448,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-27","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",549924,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-28","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",550502,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-29","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",551835,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-30","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",553179,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-07-31","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",554497,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-08-01","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",555460,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-08-02","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",556370,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-08-03","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",556834,"Cumulative Count of COVID-19 Deaths"
"country/BRA","BR","Brazil","CumulativeCount_MedicalConditionIncident_COVID_19_PatientDeceased","2021-08-04","WHO_COVID19","https://data.who.int/dashboards/covid19/data?n=c","","","",557223,"Cumulative Count of COVID-19 Deaths"
